satno,cosparId,name,objectClass,mass,shape,width,height,depth,diameter,span,xSectMax,xSectMin,xSectAvg,firstEpoch,mission,predDecayDate,active,cataloguedFragments,onOrbitCataloguedFragments
43196.0,2018-015E,GomX-4B,Payload,6.0,Box,0.2,0.3,0.3,,0.3,0.12369316876852982,0.06,0.105,2018-02-02,Civil Technology,,,0,0
56940.0,2023-084J,MISR-B 2,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2023-06-20,Defense Imaging,,,0,0
43712.0,2018-094C,Tianping-1A,Payload,10.0,Box + 2 Pan,0.1,0.3,0.1,,0.5,0.07587768714838365,0.010000000000000002,0.04753333333333334,2018-11-20,Commercial Calibration,,,0,0
49140.0,2021-082L,Starlink 3118,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-09-20,Commercial Communications,,,0,0
56984.0,2023-084BE,SpaceBEE-168,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
56182.0,2023-054E,Lemur-2 OnReflection,Payload,11.6,Box + 2 Pan,0.1,0.3,0.2,,0.8,0.12645848031961188,0.020000000000000004,0.07653333333333334,2023-04-18,Commercial Com/MetRO,,,0,0
44861.0,2019-089K,Lemur-2 Pappy,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2019-12-12,Commercial Com/MetRO,,,0,0
60357.0,2024-138C,Starlink 32286,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-08-09,Commercial Communications,,,0,0
43785.0,2018-099AD,OrbWeaver 2,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2018-12-08,Defense Communications,,,0,0
52192.0,2022-033AM,SUCHAI-2,Payload,4.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-04-26,Amateur Technology,,,0,0
47506.0,2021-006CX,ICEYE-X9,Payload,85.0,Box + 1 Pan,0.6,0.7,0.6,,3.25,2.744,0.494,1.8368,2021-01-24,Commercial Radar Imaging,,,0,0
37853.0,2011-061D,RAX-2,Payload,3.0,Box,0.1,0.3,0.3,,0.3,0.09949874371066199,0.03,0.075,2011-10-28,Amateur Science,,,0,0
45672.0,2020-035R,Starlink 1455,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-11,Commercial Communications,,,0,0
47644.0,2021-012AA,Starlink 2026,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-02-22,Commercial Communications,,,0,0
54693.0,2022-167M,Jin Zijing 1-05,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2022-12-09,Commercial Imaging,,,0,0
56188.0,2023-054L,CIRBE,Payload,5.5,Box + 2 Pan,0.1,0.3,0.1,,0.5,0.07587768714838365,0.010000000000000002,0.04753333333333334,2023-04-18,Amateur Science,,,0,0
43014.0,2017-073B,Buccaneer-RMM,Payload,4.0,Box + 2 Pan + 1 Ant,0.1,0.3,0.1,,3.2,0.5849722096032115,0.010000000000000002,0.23520000000000005,2017-11-18,Amateur Technology,,,0,0
44856.0,2019-089E,QPS-SAR 1,Payload,120.0,Hex Cyl + 2 Pan + 1 Dish,,0.6,,0.8,,2.4272,0.4157,1.1788,2019-12-11,Commercial Radar Imaging,,,0,0
47477.0,2021-006BS,Flock 4s-34,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-24,Commercial Imaging,,,0,0
44852.0,2019-089A,Nanova,Payload,4.0,Box + 2 Pan,0.1,0.3,0.1,,,0.0436,0.01,0.035,2019-12-11,Commercial Communications,,,0,0
44713.0,2019-074A,Starlink 1007,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2019-11-14,Commercial Communications,,,0,0
56971.0,2023-084AR,MISR-A 1,Payload,10.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2023-06-20,Defense Imaging,,,0,0
43442.0,2018-040D,OHS-2C (Guiyang 1),Payload,69.0,Box,0.4,0.5,0.4,,1.0,0.32496153618543844,0.16000000000000003,0.28,2018-04-26,Commercial Imaging,,,0,0
52742.0,2022-057L,Centauri 5,Payload,10.0,Box + 2 Pan,0.2,0.3,0.2,,2.0,0.38238800956182073,0.04000000000000001,0.1830666666666667,2022-06-01,Commercial Communications,,,0,0
39443.0,2013-066AD,QubeScout-S1,Payload,1.0,Box,0.05,0.125,0.125,,0.125,0.01795175827043134,0.00625,0.0140625,2013-11-21,Amateur Technology,,,0,0
43935.0,2019-003D,MicroDragon,Payload,50.0,Box + 2 Pan,0.5,0.5,0.5,,1.5,0.8332176493878743,0.25,0.5143333333333333,2019-01-18,Civil Technology,,,0,0
51004.0,2022-002W,Flock 4x-5,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
50833.0,2022-001AG,Starlink 3316,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-11,Commercial Communications,,,0,0
46280.0,2020-061J,TRISAT,Payload,4.0,Box + 2 Pan,0.1,0.3,0.1,,,0.0436,0.01,0.035,2020-09-11,Amateur Imaging,,,0,0
58014.0,2023-154B,KuiperSat-1,Payload,600.0,Box + 2 Pan,2.0,2.0,2.0,,10.0,19.72849322699043,4.0,10.304,2023-10-06,Commercial Communications,,,0,0
53380.0,2022-096L,Skoltech-B2,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-08-09,Amateur Communications,,,0,0
50994.0,2022-002L,Flock 4x-44,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
52017.0,2022-026K,OreSat 0,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2022-03-17,Amateur Technology,,,0,0
59563.0,1998-067WN,SNoOPI,Payload,12.0,Box + 2 Pan,0.2,0.3,0.2,,1.0,0.22209798742303566,0.04000000000000001,0.1264,2024-04-23,Amateur Earth Obs Sci,,,0,0
47522.0,2021-006DN,Flock 4s-37,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-27,Commercial Imaging,,,0,0
47949.0,2021-022T,Kepler-7,Payload,15.0,Box + 2 Pan,0.2,0.3,0.2,,0.7,0.1740282628404306,0.04000000000000001,0.1094,2021-03-24,Commercial Communications,,,0,0
47518.0,2021-006DJ,Flock 4s-6,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-27,Commercial Imaging,,,0,0
47387.0,2021-005AQ,Starlink 2108,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-01-25,Commercial Communications,,,0,0
45391.0,2020-019AH,Starlink 1289,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-03-26,Commercial Communications,,,0,0
55091.0,2023-001CL,SpaceBEE-164,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
59428.0,2024-065H,Starlink 31752,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-04-12,Commercial Communications,,,0,0
43932.0,2019-003A,RAPIS-1,Payload,200.0,Box + 1 Pan,1.0,1.0,1.0,,2.5,2.9321712181944113,1.0,1.9076666666666666,2019-01-18,Civil Technology,,,0,0
60337.0,2024-136J,Starlink 32187,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-08-05,Commercial Communications,,,0,0
45789.0,2020-038BM,SkySat 18 (C16),Payload,110.0,Box,0.5,1.2,0.5,,1.2,1.0757,0.612,0.888013970588236,2020-06-17,Commercial Imaging,,,0,0
55095.0,2023-001CQ,SpaceBEE-162,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
44853.0,2019-089B,Tyvak 0129,Payload,11.0,Box + 2 Pan,0.1,0.3,0.1,,,0.1565,0.01,0.0775,2019-12-11,Commercial Technology,,,0,0
59294.0,2024-055A,Soyuz MS-25,Payload,7152.0,Cyl + Cone + Sphere + 2 Pan,,7.9,,2.7,10.6,39.14931968258719,5.725552611167399,25.344052464184607,2024-03-23,Civil Spaceship,,,0,0
50824.0,2022-001X,Starlink 3340,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-11,Commercial Communications,,,0,0
45692.0,2020-035AM,Starlink 1416,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-11,Commercial Communications,,,0,0
55298.0,2023-010AF,Starlink 5272,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2023-01-24,Commercial Communications,,,0,0
57140.0,2023-090AR,Starlink 5354,Payload,305.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2023-07-02,Commercial Communications,,,0,0
44926.0,2020-001N,Starlink 1113,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-01-13,Commercial Communications,,,0,0
54366.0,2022-158F,Anand,Payload,16.5,Box,0.3,0.3,0.3,,0.3,0.15588457268119896,0.09,0.135,2022-11-26,Commercial Imaging,,,0,0
55096.0,2023-001CR,SpaceBEE-161,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
47729.0,2021-017H,Starlink 2132,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-03-11,Commercial Communications,,,0,0
55017.0,2023-001J,Lemur-2 SteveAlbers,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.09198898943540676,0.010000000000000002,0.053533333333333336,2023-01-13,Commercial Com/MetRO,,,0,0
49470.0,2021-106B,BlackSky Global 15,Payload,55.0,Box,0.5,1.0,0.5,,1.0,0.75,0.25,0.625,2021-11-18,Commercial Imaging,,,0,0
43663.0,2018-083B,Zhaojin-1,Payload,8.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2018-10-29,Commercial Astronomy,,,0,0
45559.0,2020-025AE,Starlink 1344,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-04-29,Commercial Communications,,,0,0
59665.0,2024-084M,Starlink 31894,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-05-10,Commercial Communications,,,0,0
54829.0,2022-177K,Starlink 5380,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-12-28,Commercial Communications,,,0,0
48041.0,2021-022AK,BCCSAT-1,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2021-04-01,Amateur Imaging,,,0,0
52613.0,2022-052R,Starlink 3921,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-05-20,Commercial Communications,,,0,0
52741.0,2022-057K,CICERO-2 1,Payload,10.0,Box + 2 Pan,0.2,0.3,0.1,,0.6,0.1342046727271466,0.020000000000000004,0.07873333333333334,2022-06-01,Commercial Meteo Radio Occ.,,,0,0
56211.0,2023-054AK,InspireSat-7,Payload,3.0,Box,0.1,0.2,0.1,,0.2,0.030000000000000006,0.010000000000000002,0.025000000000000005,2023-04-18,Civil Science,,,0,0
56213.0,2023-054AM,Sapling Giganteum,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2023-04-18,Amateur Technology,,,0,0
44863.0,2019-089M,Lemur-2 Theodosia,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2019-12-12,Commercial Com/MetRO,,,0,0
51003.0,2022-002V,Flock 4x-22,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
55094.0,2023-001CP,SpaceBEE-165,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
47570.0,2021-009Y,Starlink 1969,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-02-11,Commercial Communications,,,0,0
57293.0,2023-096D,Starlink 30202,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2023-07-18,Commercial Communications,,,0,0
59559.0,1998-067WJ,Killick-1,Payload,2.0,Box,0.1,0.2,0.1,,0.2,0.030000000000000006,0.010000000000000002,0.025000000000000005,2024-04-23,Amateur Earth Obs Sci,,,0,0
47544.0,2021-006EE,Flock 4s-30,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-01,Commercial Imaging,,,0,0
59507.0,1998-067WG,CURTIS,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2024-04-13,Amateur Technology,,,0,0
59562.0,1998-067WM,BurstCube,Payload,12.0,Box + 2 Pan,0.2,0.3,0.2,,1.0,0.22209798742303566,0.04000000000000001,0.1264,2024-04-23,Amateur Astronomy,,,0,0
51008.0,2022-002AA,ICEYE-X16,Payload,85.0,Box + 1 Pan,0.6,0.7,0.6,,3.25,2.744,0.494,1.8368,2022-01-18,Commercial Radar Imaging,,,0,0
51028.0,2022-002AW,Flock 4x-13,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
55097.0,2023-001CS,SpaceBEE-160,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
61042.0,2024-161A,Polaris Dawn,Payload,13000.0,Trunc Cone + Cyl + 4 Fin,,4.9,,4.0,4.9,23.282475607577254,12.566370614359172,21.676989309769574,2024-09-10,Commercial Spaceship,,,0,0
46677.0,2020-073H,Starlink 1766,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-26,Commercial Communications,,,0,0
51059.0,2022-002CD,Kepler-17,Payload,15.0,Box + 2 Pan,0.2,0.36,0.1,,1.08,0.3774,0.027,0.1963,2022-01-18,Commercial Communications,,,0,0
47463.0,2021-006BC,V-R3X 1,Payload,1.0,Box,0.1,0.1,0.1,,,0.017320508075688777,0.010000000000000002,0.015000000000000003,2021-01-24,Civil Technology,,,0,0
55099.0,2023-001CU,SpaceBEE-156,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
48446.0,2021-040U,Starlink 2247,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-05-18,Commercial Communications,,,0,0
49726.0,2021-115C,Starlink 3237,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-12-08,Commercial Communications,,,0,0
50997.0,2022-002P,Flock 4x-20,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
46272.0,2020-061A,NuSat 6,Payload,37.0,Box,0.4,0.75,0.4,,0.75,0.4534313619501854,0.16000000000000003,0.38000000000000006,2020-09-03,Commercial Imaging,,,0,0
52734.0,2022-057C,PTD-3,Payload,10.0,Box + 2 Pan,0.2,0.3,0.2,,2.1,0.39841829533500583,0.04000000000000001,0.18873333333333336,2022-06-01,Civil Technology,,,0,0
47500.0,2021-006CR,Flock 4s-19,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-24,Commercial Imaging,,,0,0
51830.0,2022-019G,Tianqi-19,Payload,39.0,Box,0.3,0.5,0.3,,0.5,0.23043437243605824,0.09,0.195,2022-02-27,Commercial Communications,,,0,0
47496.0,2021-006CM,Flock 4s-18,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-24,Commercial Imaging,,,0,0
51829.0,2022-019F,Taijing 3-01,Payload,240.0,Box + Cyl + 2 Pan,1.0,1.0,1.0,,5.0,4.932340794429443,1.0,2.5853333333333337,2022-02-27,Commercial Imaging,,,0,0
55100.0,2023-001CV,SpaceBEE-158,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
46910.0,2020-081F,Lemur-2 Wallace,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2020-11-07,Commercial Com/MetRO,,,0,0
60990.0,2024-158A,Starlink 11278,Payload,730.0,Box + 2 Pan,4.1,0.3,4.1,,29.0,98.57216627087396,1.2299999999999998,36.96386666666667,2024-09-10,Commercial Communications,,,0,0
45082.0,2020-006AQ,Starlink 1160,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-02-08,Commercial Communications,,,0,0
45053.0,2020-006K,Starlink 1155,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-02-08,Commercial Communications,,,0,0
52947.0,2022-074D,Slingshot 1,Payload,19.0,Box,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2022-07-02,Defense Technology,,,0,0
44855.0,2019-089D,Lemur-2 JPGSquared,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2019-12-11,Commercial Com/MetRO,,,0,0
46612.0,2020-061BJ,Flock 4v-20,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2020-10-12,Commercial Imaging,,,0,0
56691.0,2023-067D,Starlink 30087,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2023-05-25,Commercial Communications,,,0,0
43838.0,2018-102H,Piaochong 3,Payload,10.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2018-12-07,Commercial Communications,,,0,0
55075.0,2023-001BU,Flock 4y-31,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2023-01-18,Commercial Imaging,,,0,0
43838.0,2018-102H,Piaochong 3,Payload,10.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2018-12-07,Commercial Communications,,,0,0
47524.0,2021-006DQ,V-R3X 3,Payload,1.0,Box,0.1,0.1,0.1,,,0.017320508075688777,0.010000000000000002,0.015000000000000003,2021-01-24,Civil Technology,,,0,0
58888.0,2024-020N,Starlink 30970,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-02-04,Commercial Communications,,,0,0
52735.0,2022-057D,CICERO-2 2,Payload,10.0,Box + 2 Pan,0.2,0.3,0.1,,0.6,0.1342046727271466,0.020000000000000004,0.07873333333333334,2022-06-01,Commercial Meteo Radio Occ.,,,0,0
47467.0,2021-006BG,V-R3X 2,Payload,1.0,Box,0.1,0.1,0.1,,,0.017320508075688777,0.010000000000000002,0.015000000000000003,2021-01-27,Civil Technology,,,0,0
46296.0,2020-061AA,Flock 4v-10,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2020-09-11,Commercial Imaging,,,0,0
43795.0,2018-099AP,OrbWeaver 1,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2018-12-09,Defense Communications,,,0,0
45547.0,2020-025S,Starlink 1377,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-04-29,Commercial Communications,,,0,0
26411.0,2000-041B,Salsa (Cluster 2/FM6),Payload,1186.0,Cyl + 4 Ant,,1.3,,2.9,100.0,67.1777306914266,3.77,31.548217019761314,2000-07-16,Civil Science,,,0,0
45214.0,2020-012AN,Starlink 1233,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-02-24,Commercial Communications,,,0,0
44746.0,2019-074AK,Starlink 1041,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2019-11-14,Commercial Communications,,,0,0
45372.0,2020-019N,Starlink 1288,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-03-26,Commercial Communications,,,0,0
46547.0,2020-070R,Starlink 1698,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-14,Commercial Communications,,,0,0
45199.0,2020-012X,Starlink 1197,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-02-24,Commercial Communications,,,0,0
59968.0,2024-109A,Starliner CFT,Payload,8000.0,Cone,,2.2,,4.5,4.5,15.904312808798327,4.95,9.53697486864308,2024-06-05,Commercial Spaceship,,,0,0
48943.0,2021-059BS,QMR-KWT,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2021-07-06,Commercial Technology,,,0,0
51837.0,2022-019P,Chuangxing Leishen,Payload,14.0,Box + 2 Pan,0.2,0.3,0.2,,1.0,0.22209798742303566,0.04000000000000001,0.1264,2022-02-27,Commercial Science,,,0,0
58573.0,2023-195A,Chongfu Shiyong Shiyan Hangtian Qi 3,Payload,8000.0,Box + 2 Wing,3.5,10.0,3.5,,10.0,50.99080799516713,12.25,41.125,2023-12-14,Defense Technology,,,0,0
55092.0,2023-001CM,SpaceBEE-166,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
53951.0,2022-057BC,SelfieSat,Payload,1.8,Box,0.1,0.2,0.1,,0.2,0.030000000000000006,0.010000000000000002,0.025000000000000005,2022-09-27,Amateur Technology,,,0,0
50826.0,2022-001Z,Starlink 3337,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-01-11,Commercial Communications,,,0,0
53457.0,2022-098P,Jilin-1 Hongwai A01,Payload,42.0,Box + 2 Pan,1.0,1.5,1.0,,1.5,2.345207879911715,1.0,2.0,2022-08-10,Commercial Imaging,,,0,0
55101.0,2023-001CW,SpaceBEE-159,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
49068.0,2021-073C,Sunstorm,Payload,2.0,Box,0.1,0.2,0.1,,0.2,0.030000000000000006,0.010000000000000002,0.025000000000000005,2021-08-17,Commercial Astronomy,,,0,0
47297.0,2020-102B,Haisi-1,Payload,185.0,Box + 2 Pan,0.2,0.3,0.2,,,0.2221,0.04,0.1264,2020-12-22,Commercial Radar Imaging,,,0,0
